0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
67000,7,7,0,43256,474,0,60,-355,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,391,1382,4,70,9,12,3912,386,6078,396,50
66929,1,1,0,42240,1042,0,20,183,101,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,665,1560,7,80,29,8,54,1234,17076,289,222
66897,6,6,0,43075,207,0,15,-249,244,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7068,11637,7,81,14,13,186,700,6050,13,245
66546,1,1,0,42571,711,0,13,-207,527,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,11582,14806,7,81,36,21,118,1552,14911,162,14
66375,3,3,3,42451,831,1,20,-227,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1099,80,3,92,231,8,62,628,2211,239,1
66332,1,1,0,41544,831,0,20,-305,108,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,935,404,6,66,82,17,62,380,1753,-15,83
66045,1,1,0,41418,1738,0,9,-475,280,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,889,247,7,77,37,8,3,617,2781,19,-344
66040,2,1,0,41543,1864,0,5,-101,462,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,183,96,8,84,43,5,7,330,1434,165,150
65634,0,1,0,42440,842,0,10,-303,69,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1617,4737,4,40,150,28,5,280,4017,295,105
65065,1,5,0,42755,527,0,40,-349,71,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12030,2538,5,62,36,20,32,2264,34993,6,21
65019,4,4,0,42507,775,0,17,-316,349,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1756,16418,6,53,52,46,18,856,19447,3,11
64735,2,2,0,42306,976,0,13,410,1086,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,358,312,8,76,58,11,172,1239,18004,289,386
63745,3,3,0,41950,1332,0,20,207,931,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22415,2845,6,66,137,18,17,7424,15460,236,343
63199,1,1,0,42145,1137,0,11,-338,124,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,484,37,7,77,5,5,98,342,2412,143,3
63000,3,3,0,43018,712,0,30,-546,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,502,1053,6,77,12,21,6,156,1691,36,-302
62365,1,1,0,42613,669,0,20,-80,411,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,351,4661,7,70,10,7,16,488,6734,301,231
62348,2,6,0,42793,489,0,10,59,672,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2774,37433,7,81,61,21,44,2866,8137,227,51
62085,1,1,0,42159,1123,0,4,-297,197,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1742,1308,7,71,15,5,30,825,3504,150,25
61903,0,7,0,41961,1321,0,10,-276,303,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,428,335,7,75,51,23,7,519,1961,1,2
61729,1,1,0,42187,1095,0,4,212,1159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,299,947,7,83,15,4,2366,1995,1187,40,25
61000,2,2,0,43417,313,0,20,-275,18,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,177,0,6,62,19,13,0,0,0,472,157
60456,1,1,0,41733,1549,0,4,-284,167,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,627,0,7,79,15,6,14,475,4788,148,89
60211,1,1,0,42465,817,0,19,-403,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,493,16471,6,80,8,5,19,793,15224,282,135
60000,8,8,0,43039,691,0,55,-317,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,458,210,6,71,19,9,0,0,0,418,126
60000,3,3,0,41907,37,0,20,562,1852,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,34290,13087,8,82,933,108,33,7977,77833,429,221
59942,1,1,0,41800,1482,0,20,-147,376,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,237,390,6,68,13,14,109,597,1681,171,154
59822,2,6,0,42257,1025,0,10,14,453,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1196,8773,7,80,51,28,28,1328,5786,138,2
59676,6,6,0,42577,705,0,20,10,483,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3694,24494,7,78,78,70,52,706,8637,201,5
59586,1,1,0,41580,705,0,5,-252,193,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,136,454,6,73,33,7,11,350,2352,-35,117
59295,1,1,0,41689,1593,0,4,-236,257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,277,243,7,66,18,5,4,559,573,148,111
58523,1,1,0,41521,1593,0,6,-218,290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,99,164,5,73,20,9,4,462,1429,97,113
57511,3,3,0,43083,199,0,10,98,788,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6979,5111,8,81,123,18,132,7675,39376,235,759
57000,7,5,0,43032,698,0,30,-379,24,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1234,5145,7,77,25,23,16,259,5390,340,76
56854,1,1,0,42194,1088,0,5,8,315,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4240,5336,7,79,31,18,13,1167,16103,131,1
56722,1,1,3,42818,464,0,19,-243,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2788,109,6,86,8,5,174,665,2314,307,163
56578,2,2,0,41323,464,0,15,-70,471,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,266,16,7,68,31,6,4,197,792,-145,193
56447,2,2,0,42944,338,0,20,-227,630,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12946,27130,7,74,57,61,579,26,33997,12,3
55987,1,1,0,42510,772,1,15,12,264,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,509,620,6,54,30,10,30,1234,5059,167,1
55790,1,1,0,41387,772,0,15,-328,111,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,76,1952,6,66,17,6,3,468,4757,-91,88
55645,0,0,0,42124,1158,0,20,-186,272,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,552,328,4,47,16,8,7,406,4707,213,147
55442,0,0,0,42159,1123,0,20,-258,241,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,922,339,7,68,22,18,10,505,11776,135,1
55156,1,1,0,42141,1141,0,10,-1044,169,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,574,79396,5,55,8,23,13,1291,9337,8,-214
54489,2,2,0,41793,1489,0,15,-1441,248,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1111,141877,6,80,75,14,7,583,4772,5,-137
54081,4,4,0,41957,1325,0,10,6,156,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,660,724,7,71,122,9,49,984,11578,153,1
53976,1,6,0,42934,348,0,9,-350,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,674,8070,6,80,10,5,129,913,11795,236,7
53052,1,3,0,41457,348,0,15,-529,92,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,110379,1655,6,58,15,14,618,337,6680,-177,205
53000,1,1,0,43696,76,0,9,122,89,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17890,29480,7,69,123,40,0,0,0,459,2
52810,1,1,0,42675,607,0,19,-237,97,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,297,492,7,76,11,4,60,1215,20533,282,140
52272,1,1,0,42873,409,0,12,-568,56,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8744,31723,7,58,9,6,102,902,13624,277,40
52000,5,5,0,42864,866,0,40,-491,26,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,18961,8724,6,65,13,25,39,514,10282,33,15
51934,1,2,0,41703,1579,0,1,-323,166,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10507,1102,7,72,15,13,6,321,903,144,97
51834,2,2,0,42067,1215,0,12,-269,192,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1048,1387,8,72,70,27,26,2036,18876,155,21
51000,5,5,0,43357,373,0,50,-296,10,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2827,1121,5,53,15,12,22,142,2978,464,155
50924,1,1,0,41529,313,0,16,-271,221,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,812,71,7,72,105,13,9,652,3079,-175,1
50619,1,2,0,42040,1242,0,10,-377,106,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6367,2596,7,76,27,10,11,1051,6593,137,3
50554,1,0,0,43186,96,0,44,-180,153,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,352,2538,6,58,37,4,234,2316,17679,371,197
50500,0,0,0,42831,451,0,13,-359,15,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,641,301,7,77,79,19,7,31,263,253,2
50476,1,2,0,42969,313,0,15,16,18,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,7824,34144,6,67,17,32,77,924,7039,327,92
50402,1,3,0,42978,304,1,40,-244,52,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2201,3702,7,77,11,8,754,1078,35104,331,154
50124,5,5,2,42901,381,1,15,-326,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6218,631,6,71,5,7,593,341,4403,312,138
50000,1,1,0,43060,670,1,20,47,49,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1699,29779,5,59,38,17,5,81,1357,23,3
50000,1,1,0,42957,21,0,11,-484,168,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6665,37187,8,87,116,31,505,3739,29074,265,61
49953,0,8,0,41726,1556,0,10,-235,257,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,134,12,7,67,5,10,5,288,940,150,114
49640,0,5,0,42495,787,0,15,119,1245,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,717,32298,7,77,63,24,336132,2283,6333,395,25
49531,1,5,0,42635,647,0,20,-420,26,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,532,16294,7,65,18,24,141,620,7869,311,139
49413,2,5,4,43264,18,1,35,-573,29,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39520,37341,6,67,16,9,854,3379,22090,428,259
49328,1,1,0,41770,1512,0,10,-951,356,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,195,98462,8,82,54,24,13,651,5548,220,15
49146,0,0,0,41575,1512,0,5,-515,218,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,925,137,7,65,45,9,6,589,623,1,-359
48881,6,7,0,41961,1321,0,15,54,187,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,12107,306,3,52,75,23,24,975,9488,8,16
48819,5,5,2,42537,745,0,9,-347,6,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3996,18,5,64,6,6,316,325,3146,256,107
48027,4,4,0,43087,195,2,30,-450,59,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2153,29657,8,79,32,22,375,1654,13041,409,204
48000,6,4,0,43186,544,0,50,-328,12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,492,3787,6,61,16,24,0,0,0,447,144
47858,5,5,4,42765,517,0,7,5,34,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3125,2137,6,50,51,30,7,546,3146,271,71
47422,0,0,0,42247,1035,0,10,17,323,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4452,3225,7,79,118,31,21,1192,14763,165,4
47000,9,9,0,43440,290,0,20,-324,18,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,884,859,7,70,33,28,0,0,0,41,140
46979,0,1,0,41409,290,0,10,-144,354,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,753,8,7,69,37,15,23,485,707,-152,169
46491,0,0,0,41393,1873,0,6,-236,291,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,588,127,7,55,30,10,3,387,281,105,96
46298,0,2,0,41970,1312,0,15,-295,189,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,191,49,6,78,22,13,20,568,9074,125,7
46000,0,0,0,42080,1692,0,9,-402,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,920,1469,7,83,35,6,0,0,0,285,50
45797,0,0,0,41899,1383,0,9,-409,246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,484,26387,4,50,8,6,3,352,2352,229,161
45793,0,0,0,41576,1383,0,15,-216,279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,779,449,5,59,39,13,3,623,3722,83,117
45719,0,1,0,42768,514,0,20,-404,142,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2670,28601,6,66,27,34,20,820,15897,363,200
44801,5,5,0,42563,719,0,29,-313,67,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,496,119,8,81,4,6,47,767,10323,231,68
44680,1,1,0,42865,417,0,10,7,457,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1305,6741,8,84,84,9,224,2877,13016,240,67
44123,0,0,0,42488,794,0,15,5,324,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,339559,1217,6,71,19,23,12,574,6360,122,450
44000,9,9,0,42710,1020,2,20,-780,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1100,29825,7,76,28,17,8,109,1389,15,-298
43746,2,6,0,42104,1178,0,10,14,300,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,390,1344,7,72,83,37,14,764,4739,143,1
43024,0,0,0,42096,1186,0,14,-289,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,541,6467,7,59,24,5,24,666,18513,214,117
42031,0,0,0,41927,1355,0,20,74,185,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,533,9108,7,74,88,38,356,689,6530,149,1
42000,10,10,0,43078,652,0,15,20,32,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,297,1727,6,79,18,20,0,0,0,383,71
41954,0,6,0,42587,695,0,15,-233,410,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,349,8023,8,80,18,12,6,336,606,169,1
41866,0,0,0,41963,1319,0,7,-247,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62,381,6,73,14,4,7,339,1122,186,119
41818,0,0,0,41592,1319,0,30,-348,56,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,428,518,7,68,51,12,26,460,11031,70,55
41705,1,1,0,42320,962,0,19,-322,46,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,315,0,8,86,22,6,16,862,6522,231,98
41411,1,1,0,41369,962,0,15,-364,59,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1282,440,6,52,55,13,35,278,1461,-60,59
41288,6,6,0,42622,660,0,9,-397,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42341,108,6,70,14,6,30,626,13708,154,1
41276,0,0,0,43158,124,0,29,19,126,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17739,6716,7,85,174,64,280,928,16825,5,18
41216,0,2,0,42145,1137,0,15,100,382,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,459,338,7,82,65,26,29,930,4688,133,7
41186,0,2,0,41473,1137,0,10,-220,278,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,633,31,6,59,29,14,6,250,613,5,121
40975,1,1,0,41675,1607,0,6,-306,157,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,133,29,6,73,10,7,4,164,1479,139,81
40472,0,0,0,42647,635,1,14,-411,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1672,6301,6,69,5,4,56,207,3551,209,1
40365,2,2,0,42088,1194,0,15,-298,206,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,824,268,4,71,20,9,4,424,4434,131,1
40240,2,7,0,41905,1377,0,20,-323,72,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5561,212,7,68,54,17,7,315,15441,178,73
40000,5,5,0,42822,908,0,30,-380,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,311,96,6,74,30,16,0,0,0,331,13
39748,0,6,0,41842,1440,0,13,-401,154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2447,17548,6,69,17,13,39,593,11956,199,118
39288,2,2,0,42500,782,0,29,-334,20,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2933,227,4,69,12,5,78,443,6335,255,107
39209,0,0,0,41282,782,0,10,-301,154,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,36,4,39,34,6,5,293,493,-122,89
39000,6,6,0,43368,362,0,40,-294,12,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,397,410,5,61,11,12,0,0,0,464,153
38993,0,6,0,42478,804,0,20,-280,79,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,268,47,8,75,11,9,35,601,11561,253,119
38487,0,0,0,42458,824,0,20,-414,184,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1213,19257,7,67,14,14,49,430,16959,195,6
38166,0,0,0,42829,453,0,19,-361,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1271,5529,6,59,19,4,8,48,1330,316,132
38018,0,0,0,41487,453,0,5,-200,278,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,39,160,7,61,24,4,13,295,892,-108,146
37625,6,5,4,42306,976,0,30,684,83,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,514,5026,8,80,94,7,129,1278,24081,1465,2139
36837,0,1,0,41480,626,0,15,-452,29,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,49960,15,1,20,93,6,5,38,510,-92,108
36665,2,3,0,41963,1319,0,20,-283,245,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,220,47,6,69,16,11,5,296,2639,114,2
36523,6,5,4,42122,1160,0,20,9,150,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,467,0,7,76,29,9,27,533,10817,542,672
35901,4,4,0,42062,1220,0,8,6,239,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24441,5074,7,82,63,6,28,777,5334,119,2
35636,0,0,0,42668,614,0,25,-315,31,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3438,257,7,76,40,14,13,152,3511,289,120
35377,1,1,0,42209,1073,0,13,-291,198,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,12779,2245,7,65,64,9,20,1411,25923,147,3
35192,0,0,0,41829,1453,0,4,-258,215,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,18,8,83,17,4,10,250,376,166,108
35112,2,2,0,41556,1453,0,5,-263,222,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,219,73,5,39,40,21,3,411,422,85,95
34841,0,0,0,41851,1431,0,19,-575,144,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2422,29824,5,58,21,5,13,455,1432,148,1
33903,0,0,0,42467,815,0,9,-161,288,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1560,800,7,80,11,4,19,380,5282,263,180
33291,1,4,0,42782,500,0,25,7,46,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4560,177,6,52,24,13,77,726,10008,219,7
33213,0,0,0,42054,1228,0,25,-251,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,627,71,6,79,29,11,4,261,6569,202,114
33000,0,0,0,41933,1797,0,10,-400,11,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,132,45,4,37,26,10,0,0,0,249,40
32942,2,6,0,43122,160,0,15,-272,470,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1495,28221,8,80,113,56,171,3662,20919,285,35
32916,2,2,0,41983,1299,0,15,-269,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,274,240,6,65,11,14,10,270,6606,112,2
32717,4,4,0,41298,1299,0,5,-336,124,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,530,8,6,53,36,15,5,322,1305,-29,63
32695,6,7,0,43025,2,0,50,83,437,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,62770,56864,6,67,2288,58,1949,10989,160259,890,16
32452,0,0,0,41774,1508,0,9,-331,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,303,7,72,9,5,14,608,3543,97,1
32402,0,0,0,42702,580,0,24,-352,72,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,480,5609,8,83,24,5,394,1430,21535,222,14
32221,0,0,0,41326,580,0,6,-249,228,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,98,85,6,70,18,14,75,366,560,-141,121
32033,0,6,0,41722,1560,0,10,-1092,148,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,5333,92449,7,85,28,13,23,327,1158,2,1
32000,0,1,0,42997,733,0,20,-316,21,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3243,374,5,52,25,13,274,74,3116,408,127
31979,0,0,0,42933,349,0,29,-606,327,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21103,44287,4,72,117,8,13312,8903,18553,256,1
31632,1,1,0,42313,969,0,20,-371,62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,541,2406,7,69,21,13,17,386,10843,174,1
31614,0,0,0,41751,1531,0,15,-332,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,542,36,6,75,29,25,7,539,2711,154,72
31482,7,7,0,42976,306,1,10,-317,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1778,2541,6,74,30,16,236,356,2365,336,144
31258,3,6,0,42353,929,0,10,-304,105,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,262,1998,7,58,22,16,9,346,1991,244,118
31114,0,1,0,41803,1479,0,40,-346,67,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,298,18,7,74,57,15,67,381,18634,131,1
31002,3,3,0,42132,1150,0,9,-279,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23878,144,8,67,8,6,5,330,2815,201,155
